CONTRACT_ACCOUNT,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,Grand Total
40,85.0,58.0,84.0,104.0,228.0,356.0,222.0,353.0,629.0,289.0,175.0,94.0,85.0,102.0,114.0,152.0,217.0,348.0,745.0,339.0,354.0,220.0,131.0,102.0,131.0,5717
41,165.0,64.0,93.0,262.0,762.0,901.0,861.0,1039.0,1766.0,762.0,317.0,76.0,83.0,156.0,155.0,201.0,562.0,1004.0,2151.0,988.0,1159.0,855.0,329.0,159.0,163.0,15033
42,105.0,86.0,72.0,147.0,451.0,661.0,652.0,597.0,925.0,333.0,135.0,71.0,60.0,60.0,71.0,130.0,323.0,647.0,1260.0,531.0,533.0,147.0,69.0,66.0,89.0,8221
43,133.0,109.0,144.0,167.0,243.0,291.0,259.0,326.0,479.0,213.0,237.0,134.0,138.0,140.0,162.0,189.0,318.0,359.0,696.0,293.0,311.0,228.0,176.0,166.0,169.0,6080
44,202.0,185.0,218.0,287.0,518.0,556.0,168.0,228.0,427.0,217.0,158.0,93.0,62.0,73.0,144.0,122.0,58.0,6.0,1037.0,437.0,60.0,6.0,6.0,0.0,0.0,5268
45,630.0,688.0,564.0,715.0,979.0,972.0,1041.0,1321.0,2639.0,1053.0,228.0,167.0,152.0,169.0,134.0,137.0,244.0,377.0,656.0,293.0,385.0,251.0,179.0,145.0,103.0,14222
46,321.0,226.0,270.0,283.0,561.0,874.0,803.0,951.0,1522.0,668.0,378.0,174.0,204.0,218.0,225.0,320.0,640.0,1157.0,2350.0,1091.0,1111.0,809.0,327.0,200.0,201.0,15884
47,203.0,147.0,194.0,266.0,747.0,1193.0,733.0,757.0,1280.0,580.0,302.0,185.0,189.0,235.0,220.0,300.0,620.0,1043.0,1620.0,699.0,651.0,270.0,211.0,180.0,210.0,13035
48,277.0,242.0,369.0,396.0,739.0,1192.0,924.0,1304.0,1812.0,824.0,626.0,338.0,305.0,423.0,374.0,475.0,666.0,1558.0,2853.0,1187.0,1468.0,1010.0,603.0,370.0,426.0,20761
49,57.0,44.0,60.0,89.0,144.0,180.0,157.0,156.0,294.0,123.0,101.0,81.0,129.0,170.0,116.0,120.0,130.0,207.0,320.0,123.0,157.0,109.0,71.0,62.0,109.0,3309
50,95.0,112.0,139.0,167.0,336.0,488.0,351.0,422.0,641.0,265.0,190.0,125.0,134.0,140.0,155.0,256.0,355.0,595.0,898.0,397.0,461.0,327.0,178.0,174.0,417.0,7818
51,194.0,119.0,161.0,145.0,112.0,175.0,141.0,170.0,535.0,396.0,266.0,166.0,200.0,128.0,153.0,104.0,173.0,309.0,463.0,218.0,237.0,82.0,192.0,134.0,67.0,5040
52,153.0,199.0,163.0,334.0,554.0,964.0,408.0,926.0,1295.0,591.0,175.0,126.0,212.0,121.0,221.0,455.0,622.0,1071.0,1931.0,759.0,822.0,523.0,417.0,102.0,81.0,13225
53,266.0,248.0,224.0,305.0,734.0,1007.0,758.0,805.0,1239.0,524.0,358.0,225.0,272.0,276.0,249.0,329.0,612.0,1223.0,2075.0,793.0,749.0,493.0,263.0,308.0,247.0,14582
54,205.0,188.0,206.0,290.0,548.0,690.0,830.0,788.0,1696.0,396.0,424.0,205.0,227.0,181.0,185.0,210.0,350.0,444.0,1668.0,939.0,461.0,507.0,324.0,180.0,117.0,12259
55,372.0,475.0,345.0,228.0,269.0,82.0,68.0,83.0,143.0,69.0,67.0,50.0,41.0,37.0,70.0,62.0,59.0,81.0,8.0,0.0,105.0,126.0,83.0,0.0,0.0,2923
56,244.0,256.0,297.0,375.0,460.0,576.0,480.0,528.0,815.0,377.0,312.0,195.0,242.0,352.0,271.0,350.0,373.0,749.0,1284.0,475.0,608.0,379.0,226.0,175.0,252.0,10651
57,580.0,609.0,541.0,499.0,567.0,890.0,992.0,1142.0,2200.0,894.0,587.0,352.0,605.0,593.0,496.0,378.0,440.0,755.0,1920.0,783.0,903.0,575.0,378.0,329.0,579.0,18587
58,241.0,260.0,296.0,360.0,648.0,597.0,530.0,668.0,929.0,410.0,315.0,279.0,228.0,249.0,292.0,315.0,463.0,633.0,1334.0,478.0,480.0,273.0,197.0,290.0,345.0,11110
59,464.0,452.0,323.0,364.0,568.0,858.0,868.0,1046.0,1773.0,736.0,570.0,263.0,190.0,318.0,300.0,297.0,311.0,542.0,1837.0,721.0,1123.0,567.0,351.0,250.0,154.0,15246
60,78.0,75.0,104.0,219.0,547.0,1008.0,649.0,561.0,998.0,647.0,191.0,88.0,86.0,94.0,121.0,162.0,517.0,1157.0,1962.0,942.0,989.0,486.0,271.0,171.0,111.0,12234
61,245.0,199.0,236.0,254.0,372.0,592.0,581.0,638.0,891.0,347.0,257.0,226.0,204.0,226.0,236.0,248.0,263.0,505.0,1076.0,472.0,538.0,323.0,215.0,242.0,284.0,9670
62,353.0,247.0,303.0,423.0,856.0,1128.0,1054.0,1097.0,2018.0,900.0,606.0,331.0,382.0,359.0,317.0,287.0,537.0,1012.0,1869.0,771.0,829.0,546.0,369.0,280.0,273.0,17147
63,198.0,143.0,171.0,242.0,538.0,770.0,733.0,947.0,915.0,57.0,33.0,111.0,161.0,155.0,113.0,59.0,104.0,371.0,586.0,129.0,133.0,55.0,90.0,87.0,102.0,7003
64,216.0,212.0,214.0,271.0,458.0,737.0,683.0,609.0,967.0,387.0,338.0,238.0,218.0,219.0,250.0,298.0,380.0,679.0,1216.0,525.0,502.0,358.0,289.0,234.0,225.0,10723
65,221.0,104.0,185.0,238.0,436.0,487.0,265.0,261.0,431.0,156.0,106.0,153.0,179.0,300.0,254.0,309.0,425.0,1175.0,1297.0,373.0,1.0,24.0,41.0,89.0,148.0,7658
66,232.0,194.0,216.0,357.0,927.0,1106.0,804.0,927.0,1590.0,737.0,301.0,225.0,217.0,200.0,242.0,371.0,703.0,1246.0,1937.0,892.0,1035.0,706.0,412.0,217.0,220.0,16014
